@relation openjpa_Train_Release_13

@attribute CyclomaticComplexity numeric
@attribute LineOfCode numeric
@attribute LineOfCodeNoComment numeric
@attribute NR numeric
@attribute Authors numeric
@attribute Age numeric
@attribute Churn numeric
@attribute MeanChurn numeric
@attribute MaxChurn numeric
@attribute LocAdded numeric
@attribute MaxLocAdded numeric
@attribute Buggy {false,true}

@data
11,319,144,0,0,804,0,0,0,0,0,false
1,258,68,0,0,804,0,0,0,0,0,false
1,46,10,0,0,361,0,0,0,0,0,false
1,110,68,0,0,804,0,0,0,0,0,false
1,109,67,0,0,804,0,0,0,0,0,false
29,306,201,1,1,804,0,0,0,1,1,false
8,123,85,0,0,804,0,0,0,0,0,false
32,356,274,0,0,804,0,0,0,0,0,false
50,525,390,0,0,804,0,0,0,0,0,false
64,609,465,0,0,804,0,0,0,0,0,true
12,213,141,0,0,804,0,0,0,0,0,true
1,45,19,0,0,804,0,0,0,0,0,false
48,495,381,0,0,804,0,0,0,0,0,false
1,49,17,0,0,804,0,0,0,0,0,false
1,51,17,0,0,804,0,0,0,0,0,false
1,53,19,0,0,804,0,0,0,0,0,false
69,735,563,2,1,804,145,72,144,476,467,true
2,59,26,0,0,361,0,0,0,0,0,false
1,64,11,0,0,804,0,0,0,0,0,false
7,103,55,0,0,785,0,0,0,0,0,false
1,39,11,0,0,804,0,0,0,0,0,false
2,60,26,0,0,361,0,0,0,0,0,false
1,100,58,0,0,804,0,0,0,0,0,false
1,114,22,1,1,804,9,9,9,0,0,false
13,161,101,1,1,785,5,5,5,0,0,false
1,116,73,0,0,804,0,0,0,0,0,false
1,40,11,0,0,804,0,0,0,0,0,false
1,31,5,0,0,804,0,0,0,0,0,false
216,1697,1288,1,1,804,16,16,16,5,5,false
205,1448,1041,0,0,804,0,0,0,0,0,false
5,93,45,0,0,176,0,0,0,0,0,true
1,78,10,0,0,176,0,0,0,0,0,false
1,47,5,0,0,176,0,0,0,0,0,false
7,108,68,0,0,176,0,0,0,0,0,true
1,63,20,0,0,176,0,0,0,0,0,true
4,99,52,0,0,176,0,0,0,0,0,false
4,50,18,0,0,176,0,0,0,0,0,false
3,263,199,0,0,176,0,0,0,0,0,false
5,102,64,0,0,176,0,0,0,0,0,false
3,106,60,0,0,176,0,0,0,0,0,false
1,51,11,0,0,176,0,0,0,0,0,true
42,468,331,0,0,176,0,0,0,0,0,true
1,247,183,0,0,176,0,0,0,0,0,false
8,763,540,0,0,176,0,0,0,0,0,true
1,33,7,0,0,176,0,0,0,0,0,false
26,435,313,0,0,176,0,0,0,0,0,true
13,243,189,0,0,176,0,0,0,0,0,true
6,273,206,0,0,176,0,0,0,0,0,true
1,50,15,0,0,176,0,0,0,0,0,false
14,165,118,0,0,176,0,0,0,0,0,true
33,387,262,0,0,804,0,0,0,0,0,false
3,73,30,0,0,804,0,0,0,0,0,false
73,664,503,0,0,804,0,0,0,0,0,false
11,159,93,0,0,804,0,0,0,0,0,false
20,287,217,0,0,804,0,0,0,0,0,false
1,76,41,0,0,789,0,0,0,0,0,false
1,72,35,0,0,789,0,0,0,0,0,false
6,196,118,0,0,789,0,0,0,0,0,false
1,170,104,0,0,789,0,0,0,0,0,false
1,120,79,0,0,640,0,0,0,0,0,false
5,242,118,1,1,957,0,0,0,2,2,false
6,312,156,1,1,957,0,0,0,3,3,false
3,151,67,0,0,957,0,0,0,0,0,false
1,53,22,0,0,957,0,0,0,0,0,false
1,626,96,0,0,957,0,0,0,0,0,false
44,884,695,0,0,957,0,0,0,0,0,false
2,51,24,0,0,957,0,0,0,0,0,false
1,61,28,0,0,957,0,0,0,0,0,false
14,162,103,0,0,957,0,0,0,0,0,false
5,68,36,1,1,957,0,0,0,1,1,false
5,86,52,0,0,288,0,0,0,0,0,false
1,146,70,0,0,957,0,0,0,0,0,false
17,214,123,0,0,957,0,0,0,0,0,true
52,386,276,2,2,957,23,11,21,10,8,true
3,72,29,0,0,393,0,0,0,0,0,false
3,74,30,0,0,364,0,0,0,0,0,false
39,327,257,1,1,393,0,0,0,2,2,false
22,265,167,0,0,957,0,0,0,0,0,false
1,35,9,0,0,957,0,0,0,0,0,false
57,552,385,4,2,681,6,1,5,8,4,false
28,297,228,0,0,957,0,0,0,0,0,false
1,45,6,0,0,957,0,0,0,0,0,false
5,129,75,0,0,957,0,0,0,0,0,false
2,61,23,0,0,957,0,0,0,0,0,false
3,65,30,0,0,365,0,0,0,0,0,false
8,161,103,0,0,957,0,0,0,0,0,false
1,244,39,0,0,957,0,0,0,0,0,false
39,382,301,0,0,957,0,0,0,0,0,false
1,49,9,0,0,957,0,0,0,0,0,false
1,41,8,0,0,957,0,0,0,0,0,false
1,97,22,0,0,957,0,0,0,0,0,false
208,1765,1399,7,2,957,82,11,51,7,3,true
103,961,784,2,1,957,13,6,7,10,8,true
1,46,7,0,0,957,0,0,0,0,0,false
39,465,359,0,0,957,0,0,0,0,0,false
23,404,257,1,1,957,21,21,21,6,6,false
28,221,162,0,0,957,0,0,0,0,0,false
61,460,326,0,0,957,0,0,0,0,0,false
22,213,140,0,0,957,0,0,0,0,0,false
1,47,8,0,0,957,0,0,0,0,0,false
24,259,178,4,2,957,121,30,74,96,58,true
2,82,37,0,0,957,0,0,0,0,0,false
8,131,85,0,0,957,0,0,0,0,0,false
37,416,311,2,2,957,21,10,18,3,2,false
13,159,105,0,0,957,0,0,0,0,0,false
66,898,586,1,1,957,0,0,0,1,1,true
1,43,6,0,0,957,0,0,0,0,0,false
13,206,126,0,0,957,0,0,0,0,0,false
2,58,27,0,0,957,0,0,0,0,0,false
1,112,70,3,1,957,24,8,14,0,0,false
10,167,117,1,1,957,1,1,1,1,1,false
1,36,10,0,0,957,0,0,0,0,0,false
5,84,49,0,0,957,0,0,0,0,0,false
1,36,10,0,0,957,0,0,0,0,0,false
10,201,136,0,0,957,0,0,0,0,0,false
1,43,13,0,0,957,0,0,0,0,0,false
1,49,14,0,0,789,0,0,0,0,0,false
3,73,38,0,0,957,0,0,0,0,0,false
2,75,33,0,0,957,0,0,0,0,0,false
11,174,119,0,0,47,175,0,175,0,0,false
8,131,81,0,0,957,0,0,0,0,0,false
3,95,57,1,1,957,1,1,1,1,1,false
1,160,109,1,1,957,0,0,0,1,1,false
14,193,127,1,1,957,0,0,0,1,1,false
4,109,65,0,0,957,0,0,0,0,0,false
2,70,35,0,0,957,0,0,0,0,0,false
19,220,161,0,0,957,0,0,0,0,0,false
3,63,29,0,0,957,0,0,0,0,0,false
2,46,15,0,0,957,0,0,0,0,0,false
1,54,21,0,0,957,0,0,0,0,0,false
5,70,38,0,0,957,0,0,0,0,0,false
1,44,16,0,0,957,0,0,0,0,0,false
1,51,21,0,0,957,0,0,0,0,0,false
7,207,147,0,0,957,0,0,0,0,0,false
9,78,47,0,0,957,0,0,0,0,0,false
1,59,13,0,0,957,0,0,0,0,0,false
1,56,16,0,0,789,0,0,0,0,0,false
1,44,11,0,0,789,0,0,0,0,0,false
14,224,165,1,1,957,0,0,0,1,1,false
1,119,24,0,0,957,0,0,0,0,0,false
2,113,71,0,0,957,0,0,0,0,0,false
11,192,137,0,0,48,193,0,193,0,0,false
3,83,42,0,0,957,0,0,0,0,0,false
10,213,152,1,1,890,0,0,0,4,4,false
9,175,120,0,0,957,0,0,0,0,0,false
3,47,19,0,0,896,0,0,0,0,0,false
21,228,149,1,1,957,4,4,4,1,1,false
1,47,13,0,0,957,0,0,0,0,0,false
1,93,52,0,0,957,0,0,0,0,0,false
1,47,13,0,0,957,0,0,0,0,0,false
1,57,27,0,0,19,57,0,57,0,0,false
3,155,106,1,1,957,0,0,0,1,1,false
12,167,122,0,0,957,0,0,0,0,0,false
1,65,30,0,0,957,0,0,0,0,0,false
1,65,30,0,0,957,0,0,0,0,0,false
1,45,10,0,0,957,0,0,0,0,0,false
32,496,383,4,1,957,93,23,47,0,0,false
1,47,10,0,0,957,0,0,0,0,0,false
1,32,6,0,0,957,0,0,0,0,0,false
3,56,24,0,0,957,0,0,0,0,0,false
3,61,28,0,0,957,0,0,0,0,0,false
3,104,60,0,0,957,0,0,0,0,0,false
12,155,105,0,0,957,0,0,0,0,0,false
2,161,110,1,1,957,0,0,0,1,1,false
1,43,13,0,0,957,0,0,0,0,0,false
1,43,13,0,0,957,0,0,0,0,0,false
2,95,50,0,0,957,0,0,0,0,0,false
9,79,49,0,0,957,0,0,0,0,0,false
1,81,40,0,0,957,0,0,0,0,0,false
1,51,21,0,0,957,0,0,0,0,0,false
3,158,106,0,0,47,159,0,159,0,0,false
7,103,64,0,0,957,0,0,0,0,0,false
115,929,757,5,2,957,98,19,43,2,2,true
7,153,105,1,1,957,22,22,22,1,1,false
1,36,9,0,0,953,0,0,0,0,0,false
2,71,35,0,0,957,0,0,0,0,0,false
1,41,8,0,0,957,0,0,0,0,0,false
1,39,8,0,0,957,0,0,0,0,0,false
37,345,260,0,0,957,0,0,0,0,0,false
15,227,164,0,0,48,228,0,228,0,0,false
1,57,27,0,0,957,0,0,0,0,0,false
1,47,16,0,0,957,0,0,0,0,0,false
7,282,200,0,0,957,0,0,0,0,0,false
1,118,72,1,1,957,0,0,0,1,1,false
2,68,33,0,0,957,0,0,0,0,0,false
14,207,147,1,1,957,0,0,0,1,1,false
2,152,102,1,1,957,0,0,0,1,1,false
2,54,22,0,0,957,0,0,0,0,0,false
1,57,24,0,0,957,0,0,0,0,0,false
1,57,24,0,0,957,0,0,0,0,0,false
9,214,155,1,1,957,0,0,0,1,1,false
2,84,49,0,0,5,84,0,84,0,0,false
4,127,82,0,0,5,127,0,127,0,0,false
4,157,99,1,1,957,0,0,0,1,1,false
1,183,64,4,1,957,20,5,6,0,0,false
6,177,104,0,0,957,0,0,0,0,0,false
1,93,51,0,0,48,94,0,94,0,0,false
1,89,50,0,0,48,90,0,90,0,0,false
96,1105,739,1,1,957,25,25,25,15,15,true
38,494,331,2,2,957,21,10,20,1,1,false
1,115,27,0,0,957,0,0,0,0,0,false
7,128,69,0,0,957,0,0,0,0,0,false
26,436,273,0,0,957,0,0,0,0,0,false
12,170,104,0,0,957,0,0,0,0,0,false
1,78,19,0,0,957,0,0,0,0,0,false
1,85,19,0,0,957,0,0,0,0,0,false
86,1157,801,4,3,957,18,4,9,1,1,false
33,425,288,3,3,957,28,9,11,9,3,false
1,257,67,2,1,957,10,5,5,0,0,false
2,87,39,0,0,957,0,0,0,0,0,false
1,46,9,0,0,957,0,0,0,0,0,false
2,72,37,0,0,957,0,0,0,0,0,true
2,67,33,0,0,957,0,0,0,0,0,false
7,164,123,0,0,957,0,0,0,0,0,false
1,91,22,0,0,957,0,0,0,0,0,false
1,307,52,0,0,957,0,0,0,0,0,false
53,775,472,0,0,957,0,0,0,0,0,true
259,1856,1333,5,3,957,68,13,30,15,8,true
173,1357,1010,3,3,957,10,3,7,6,6,true
5,71,35,0,0,957,0,0,0,0,0,false
96,1143,715,0,0,957,0,0,0,0,0,true
9,142,89,0,0,957,0,0,0,0,0,false
1,167,109,0,0,957,0,0,0,0,0,false
1,63,28,0,0,957,0,0,0,0,0,false
28,230,141,0,0,957,0,0,0,0,0,false
42,629,392,1,1,957,18,18,18,0,0,false
13,138,91,0,0,957,0,0,0,0,0,false
1,37,6,0,0,957,0,0,0,0,0,false
1,163,23,0,0,957,0,0,0,0,0,false
218,2217,1504,1,1,957,0,0,0,3,3,false
8,96,56,0,0,957,0,0,0,0,0,false
2,173,86,0,0,957,0,0,0,0,0,false
1,136,28,0,0,957,0,0,0,0,0,false
1,69,16,0,0,957,0,0,0,0,0,false
1,104,23,0,0,957,0,0,0,0,0,false
1,269,58,0,0,957,0,0,0,0,0,false
75,544,424,0,0,957,0,0,0,0,0,true
28,334,224,1,1,957,13,13,13,1,1,false
20,379,238,0,0,957,0,0,0,0,0,false
11,168,107,2,2,957,79,39,79,7,5,true
1,87,22,0,0,957,0,0,0,0,0,false
1,82,45,0,0,957,0,0,0,0,0,false
3,96,50,0,0,957,0,0,0,0,0,false
2,184,122,2,1,957,8,4,4,0,0,false
1,81,43,0,0,957,0,0,0,0,0,false
1,61,31,0,0,957,0,0,0,0,0,false
1,77,40,0,0,957,0,0,0,0,0,false
1,51,20,0,0,957,0,0,0,0,0,false
1,62,29,0,0,957,0,0,0,0,0,false
5,83,48,0,0,957,0,0,0,0,0,false
2,66,32,0,0,957,0,0,0,0,0,false
10,127,87,0,0,957,0,0,0,0,0,false
1,51,20,0,0,957,0,0,0,0,0,false
41,344,245,4,1,957,74,18,46,95,57,true
9,138,84,1,1,957,5,5,5,0,0,false
19,183,126,0,0,447,0,0,0,0,0,false
72,1625,1246,1,1,957,41,41,41,1,1,false
28,239,169,2,1,957,67,33,46,27,16,false
9,95,56,0,0,957,0,0,0,0,0,false
8,103,62,0,0,365,0,0,0,0,0,false
4,68,35,0,0,957,0,0,0,0,0,false
11,137,96,0,0,957,0,0,0,0,0,false
19,250,189,3,2,447,6,2,3,7,4,true
61,418,345,1,1,957,4,4,4,17,17,false
17,251,195,1,1,447,5,5,5,4,4,false
31,350,283,3,1,447,35,11,18,18,13,false
40,275,190,1,1,957,3,3,3,1,1,false
3,87,50,0,0,957,0,0,0,0,0,false
6,98,62,0,0,957,0,0,0,0,0,false
12,163,106,0,0,957,0,0,0,0,0,false
1,99,28,0,0,957,0,0,0,0,0,false
1,152,41,0,0,957,0,0,0,0,0,false
13,231,180,0,0,957,0,0,0,0,0,false
43,422,347,0,0,957,0,0,0,0,0,false
18,219,173,0,0,563,0,0,0,0,0,false
26,304,219,2,1,957,128,64,76,1,1,false
6,107,68,0,0,957,0,0,0,0,0,false
3,96,58,0,0,957,0,0,0,0,0,false
6,113,74,0,0,957,0,0,0,0,0,false
3,83,46,0,0,957,0,0,0,0,0,false
16,262,189,0,0,957,0,0,0,0,0,false
8,110,64,1,1,156,116,116,113,3,3,true
1,41,12,0,0,421,0,0,0,0,0,false
1,89,43,0,0,957,0,0,0,0,0,false
1,58,21,0,0,957,0,0,0,0,0,false
1,54,17,0,0,957,0,0,0,0,0,false
1,55,18,0,0,957,0,0,0,0,0,false
3,76,36,2,1,957,9,4,5,4,4,true
2,49,20,0,0,957,0,0,0,0,0,false
4,84,49,0,0,957,0,0,0,0,0,false
57,405,335,1,1,957,2,2,2,1,1,false
11,87,46,0,0,957,0,0,0,0,0,false
2,97,59,0,0,957,0,0,0,0,0,false
5,115,75,0,0,957,0,0,0,0,0,false
134,1052,892,3,1,957,79,26,60,38,35,true
22,290,229,0,0,447,0,0,0,0,0,false
5,170,122,0,0,957,0,0,0,0,0,false
5,170,122,0,0,957,0,0,0,0,0,false
39,403,330,3,1,447,28,9,16,16,11,false
18,218,142,0,0,957,0,0,0,0,0,false
40,349,277,0,0,957,0,0,0,0,0,false
24,270,214,1,1,957,0,0,0,1,1,false
30,330,225,0,0,957,0,0,0,0,0,false
61,603,460,5,3,957,150,30,106,122,115,true
16,259,195,0,0,957,0,0,0,0,0,false
23,169,123,0,0,957,0,0,0,0,0,false
4,77,45,0,0,957,0,0,0,0,0,false
1,57,26,0,0,957,0,0,0,0,0,false
2,60,29,2,1,957,9,4,5,4,4,true
7,124,83,0,0,957,0,0,0,0,0,false
11,133,91,0,0,957,0,0,0,0,0,false
10,154,110,0,0,957,0,0,0,0,0,false
5,97,66,1,1,365,1,1,1,0,0,false
77,829,516,3,3,957,80,26,43,2,2,false
12,308,150,0,0,957,0,0,0,0,0,false
10,188,87,0,0,957,0,0,0,0,0,true
26,313,234,1,1,957,0,0,0,1,1,false
1,110,23,0,0,957,0,0,0,0,0,false
11,151,93,0,0,957,0,0,0,0,0,true
4,106,58,1,1,957,0,0,0,1,1,false
84,741,435,0,0,957,0,0,0,0,0,false
5,85,31,0,0,957,0,0,0,0,0,false
17,194,136,0,0,957,0,0,0,0,0,false
20,187,95,0,0,957,0,0,0,0,0,true
6,80,34,0,0,957,0,0,0,0,0,true
4,85,38,0,0,957,0,0,0,0,0,false
1,45,15,0,0,957,0,0,0,0,0,false
24,263,152,0,0,957,0,0,0,0,0,true
1,42,5,0,0,957,0,0,0,0,0,false
142,947,680,1,1,957,5,5,5,2,2,false
54,468,290,0,0,957,0,0,0,0,0,false
1,65,10,0,0,957,0,0,0,0,0,false
1,81,13,0,0,957,0,0,0,0,0,false
208,1527,1027,0,0,957,0,0,0,0,0,true
39,235,189,0,0,957,0,0,0,0,0,false
9,227,122,1,1,957,18,18,18,0,0,false
15,198,144,0,0,957,0,0,0,0,0,false
75,739,484,1,1,957,18,18,18,0,0,true
42,499,352,0,0,957,0,0,0,0,0,false
1,74,23,2,1,957,56,28,53,60,58,true
57,618,439,1,1,957,13,13,13,0,0,false
63,446,319,0,0,957,0,0,0,0,0,false
5,125,91,1,1,957,0,0,0,1,1,true
29,888,667,0,0,957,0,0,0,0,0,true
8,155,119,0,0,957,0,0,0,0,0,false
2,80,46,0,0,957,0,0,0,0,0,false
1,45,19,0,0,957,0,0,0,0,0,false
1,38,10,0,0,957,0,0,0,0,0,false
75,835,659,1,1,957,4,4,4,0,0,true
478,4567,3256,5,2,957,14,2,5,5,5,true
52,647,561,3,2,957,32,10,32,8,5,true
4,106,67,1,1,957,1,1,1,0,0,false
11,174,107,0,0,957,0,0,0,0,0,false
2,61,34,0,0,957,0,0,0,0,0,false
13,162,114,0,0,957,0,0,0,0,0,false
19,211,161,0,0,874,0,0,0,0,0,false
29,300,241,0,0,957,0,0,0,0,0,false
22,304,224,1,1,957,9,9,9,0,0,true
7,118,82,0,0,957,0,0,0,0,0,false
5,115,80,0,0,957,0,0,0,0,0,false
6,192,119,0,0,957,0,0,0,0,0,false
57,406,307,0,0,957,0,0,0,0,0,false
1,42,6,0,0,957,0,0,0,0,0,false
1,80,17,0,0,957,0,0,0,0,0,false
47,986,729,2,1,957,6,3,4,4,4,false
19,557,423,0,0,957,0,0,0,0,0,false
25,307,214,1,1,957,42,42,42,0,0,true
149,1127,915,2,2,957,4,2,4,1,1,true
7,127,93,0,0,957,0,0,0,0,0,false
46,550,453,1,1,957,1,1,1,2,2,false
56,458,324,1,1,957,20,20,20,5,5,false
1,38,10,0,0,957,0,0,0,0,0,false
1,607,180,0,0,957,0,0,0,0,0,false
27,512,381,0,0,957,0,0,0,0,0,true
1,523,163,0,0,957,0,0,0,0,0,false
78,963,702,0,0,957,0,0,0,0,0,false
1,74,14,0,0,957,0,0,0,0,0,false
32,294,197,3,1,957,111,37,37,160,78,false
71,700,440,1,1,957,14,14,14,14,14,true
16,155,116,0,0,259,0,0,0,0,0,false
5,120,57,0,0,957,0,0,0,0,0,false
1,46,6,0,0,957,0,0,0,0,0,false
1,63,27,0,0,957,0,0,0,0,0,false
27,241,163,0,0,957,0,0,0,0,0,true
24,191,132,0,0,957,0,0,0,0,0,false
1,729,141,2,1,957,6,3,5,2,2,false
1,153,36,0,0,957,0,0,0,0,0,false
360,3163,2427,5,2,957,36,7,27,43,27,true
1,36,9,0,0,957,0,0,0,0,0,false
22,342,242,3,2,957,36,12,19,5,5,false
1,65,12,0,0,957,0,0,0,0,0,false
3,148,83,1,1,974,0,0,0,4,4,false
17,520,193,0,0,974,0,0,0,0,0,false
1,112,45,0,0,969,0,0,0,0,0,false
5,90,48,0,0,974,0,0,0,0,0,false
1,91,37,0,0,974,0,0,0,0,0,false
4,88,51,0,0,974,0,0,0,0,0,false
4,87,46,0,0,974,0,0,0,0,0,false
4,83,49,0,0,754,0,0,0,0,0,false
1,92,15,0,0,586,0,0,0,0,0,false
28,253,198,0,0,586,0,0,0,0,0,false
8,121,75,0,0,586,0,0,0,0,0,false
1,67,18,0,0,14,67,0,67,0,0,false
4,296,90,1,1,974,24,24,24,0,0,false
6,160,69,0,0,974,0,0,0,0,0,false
17,202,140,0,0,586,0,0,0,0,0,false
4,74,40,0,0,586,0,0,0,0,0,false
1,48,18,0,0,586,0,0,0,0,0,false
1,1551,274,2,1,974,38,19,22,0,0,false
40,1492,1173,3,1,974,45,15,22,0,0,true
1,43,10,0,0,929,0,0,0,0,0,false
8,142,98,1,1,974,1,1,1,7,7,false
3,66,32,0,0,586,0,0,0,0,0,false
4,95,62,0,0,830,0,0,0,0,0,false
4,140,73,0,0,974,0,0,0,0,0,false
1,49,19,0,0,974,0,0,0,0,0,false
52,464,308,1,1,974,0,0,0,3,3,false
39,408,267,3,3,974,86,28,82,32,18,false
3,233,109,1,1,174,0,0,0,1,1,false
5,58,29,0,0,974,0,0,0,0,0,false
3,164,84,1,1,974,11,11,11,8,8,false
1,147,63,2,2,974,7,3,7,1,1,false
1,272,37,1,1,974,0,0,0,3,3,false
1,77,14,0,0,974,0,0,0,0,0,false
6,90,53,0,0,974,0,0,0,0,0,false
1,35,6,0,0,974,0,0,0,0,0,false
4,255,198,0,0,974,0,0,0,0,0,false
16,209,142,0,0,974,0,0,0,0,0,false
22,249,176,1,1,974,1,1,1,3,3,false
99,743,589,0,0,974,0,0,0,0,0,false
55,352,276,0,0,974,0,0,0,0,0,false
30,219,157,0,0,974,0,0,0,0,0,false
1,65,18,0,0,974,0,0,0,0,0,false
1,33,4,0,0,974,0,0,0,0,0,false
1,138,18,0,0,974,0,0,0,0,0,false
47,697,504,2,2,974,27,13,26,3,2,false
44,480,343,1,1,974,11,11,11,0,0,false
2,84,31,1,1,974,17,17,17,0,0,false
1,52,14,0,0,974,0,0,0,0,0,false
1,33,4,0,0,974,0,0,0,0,0,false
5,108,53,0,0,565,0,0,0,0,0,false
35,314,234,0,0,974,0,0,0,0,0,false
2,94,48,0,0,974,0,0,0,0,0,false
2,79,37,0,0,974,0,0,0,0,0,false
1,91,16,0,0,974,0,0,0,0,0,false
2,206,125,0,0,641,0,0,0,0,0,false
1,61,31,0,0,974,0,0,0,0,0,false
15,398,208,0,0,855,0,0,0,0,0,false
3,74,35,0,0,303,0,0,0,0,0,false
3,82,51,0,0,974,0,0,0,0,0,false
146,1483,1101,1,1,974,0,0,0,3,3,false
1,31,4,0,0,580,0,0,0,0,0,false
15,152,102,0,0,365,0,0,0,0,0,false
53,620,379,0,0,974,0,0,0,0,0,false
1,28,3,0,0,580,0,0,0,0,0,false
1,141,25,0,0,974,0,0,0,0,0,false
27,536,378,1,1,974,0,0,0,3,3,false
1,75,13,0,0,974,0,0,0,0,0,false
1,27,4,0,0,974,0,0,0,0,0,false
1,75,13,0,0,974,0,0,0,0,0,false
5,123,66,0,0,365,0,0,0,0,0,false
32,309,233,1,1,365,7,7,7,2,2,false
1,28,4,0,0,580,0,0,0,0,0,false
24,228,148,0,0,365,0,0,0,0,0,false
41,1077,879,0,0,974,0,0,0,0,0,false
374,4544,3446,3,3,974,10,3,9,30,24,true
6,130,77,1,1,365,0,0,0,2,2,false
10,288,147,0,0,974,0,0,0,0,0,false
30,272,180,0,0,580,0,0,0,0,0,false
1,94,41,0,0,974,0,0,0,0,0,false
27,237,147,0,0,580,0,0,0,0,0,false
47,387,315,1,1,580,0,0,0,2,2,false
75,757,450,1,1,892,0,0,0,1,1,false
1,31,6,0,0,270,0,0,0,0,0,false
1,31,6,0,0,587,0,0,0,0,0,false
1,286,70,0,0,974,0,0,0,0,0,false
1,108,60,0,0,974,0,0,0,0,0,false
4,70,32,0,0,974,0,0,0,0,0,false
1,73,33,0,0,974,0,0,0,0,0,false
1,37,5,0,0,974,0,0,0,0,0,false
5,100,58,0,0,974,0,0,0,0,0,false
1,36,4,0,0,974,0,0,0,0,0,false
1,56,18,0,0,645,0,0,0,0,0,false
2,53,23,0,0,645,0,0,0,0,0,false
1,35,4,0,0,645,0,0,0,0,0,false
1,53,8,0,0,974,0,0,0,0,0,false
1,38,5,0,0,974,0,0,0,0,0,false
1,38,5,0,0,974,0,0,0,0,0,false
1,37,5,0,0,974,0,0,0,0,0,false
1,48,7,0,0,974,0,0,0,0,0,false
1,73,9,0,0,974,0,0,0,0,0,false
1,42,14,0,0,974,0,0,0,0,0,false
1,43,5,0,0,974,0,0,0,0,0,false
32,284,179,0,0,974,0,0,0,0,0,false
1,42,8,0,0,974,0,0,0,0,0,false
1,217,68,0,0,974,0,0,0,0,0,false
116,648,487,0,0,974,0,0,0,0,0,false
1,31,5,0,0,974,0,0,0,0,0,false
1,38,5,0,0,974,0,0,0,0,0,false
12,107,58,0,0,974,0,0,0,0,0,false
13,160,92,0,0,974,0,0,0,0,0,false
1,37,10,0,0,974,0,0,0,0,0,false
1,43,6,0,0,974,0,0,0,0,0,false
1,37,5,0,0,974,0,0,0,0,0,false
1,33,4,0,0,367,0,0,0,0,0,false
1,33,4,0,0,367,0,0,0,0,0,false
14,198,93,0,0,974,0,0,0,0,0,false
26,253,155,0,0,974,0,0,0,0,0,false
1,60,7,0,0,974,0,0,0,0,0,false
1,62,8,0,0,974,0,0,0,0,0,false
4,65,27,0,0,974,0,0,0,0,0,false
1,38,5,0,0,974,0,0,0,0,0,false
89,948,715,1,1,974,0,0,0,6,6,false
1,156,48,0,0,974,0,0,0,0,0,false
27,129,80,0,0,974,0,0,0,0,0,false
1,32,5,0,0,974,0,0,0,0,0,false
1,42,5,0,0,367,0,0,0,0,0,false
64,835,592,1,1,974,8,8,8,2,2,false
1,112,66,0,0,974,0,0,0,0,0,false
2,82,30,0,0,974,0,0,0,0,0,false
47,421,309,0,0,974,0,0,0,0,0,false
2,172,68,0,0,974,0,0,0,0,0,false
1,190,122,0,0,974,0,0,0,0,0,false
39,366,245,1,1,974,28,28,28,0,0,false
79,512,386,0,0,974,0,0,0,0,0,false
1,38,5,0,0,974,0,0,0,0,0,false
1,46,7,0,0,974,0,0,0,0,0,false
14,163,104,1,1,974,0,0,0,2,2,false
1,718,119,0,0,974,0,0,0,0,0,false
1,121,23,0,0,974,0,0,0,0,0,false
641,4777,3845,8,4,974,22,2,19,61,16,true
1,78,40,0,0,974,0,0,0,0,0,false
1,45,6,0,0,974,0,0,0,0,0,false
162,1387,1174,0,0,974,0,0,0,0,0,false
18,212,145,0,0,974,0,0,0,0,0,false
15,185,121,0,0,974,0,0,0,0,0,false
49,481,384,0,0,974,0,0,0,0,0,false
72,650,529,0,0,974,0,0,0,0,0,false
43,437,327,0,0,974,0,0,0,0,0,false
9,134,78,0,0,974,0,0,0,0,0,false
4,202,130,0,0,974,0,0,0,0,0,false
99,836,628,1,1,974,1,1,1,1,1,false
1,50,7,0,0,974,0,0,0,0,0,false
19,197,155,0,0,974,0,0,0,0,0,false
66,952,777,1,1,974,3,3,3,1,1,false
7,596,448,0,0,974,0,0,0,0,0,false
1,85,45,0,0,974,0,0,0,0,0,false
1,83,45,0,0,974,0,0,0,0,0,false
1,73,37,0,0,974,0,0,0,0,0,false
1,89,49,0,0,974,0,0,0,0,0,false
2,76,39,0,0,974,0,0,0,0,0,false
52,743,498,0,0,974,0,0,0,0,0,false
1,91,17,0,0,974,0,0,0,0,0,false
28,353,256,0,0,974,0,0,0,0,0,false
1,363,59,0,0,974,0,0,0,0,0,false
84,751,606,3,1,974,3,1,2,5,3,false
178,903,715,0,0,974,0,0,0,0,0,false
2,41,10,0,0,754,0,0,0,0,0,false
1,43,5,0,0,974,0,0,0,0,0,false
1,82,42,0,0,974,0,0,0,0,0,false
2,65,23,0,0,974,0,0,0,0,0,false
61,409,270,0,0,974,0,0,0,0,0,false
23,214,150,0,0,974,0,0,0,0,0,false
1,43,6,0,0,974,0,0,0,0,0,false
1,111,16,0,0,974,0,0,0,0,0,false
53,309,226,0,0,520,0,0,0,0,0,false
25,262,198,0,0,974,0,0,0,0,0,true
1,41,14,0,0,974,0,0,0,0,0,false
16,739,548,0,0,974,0,0,0,0,0,false
1,55,18,0,0,974,0,0,0,0,0,false
5,128,58,0,0,974,0,0,0,0,0,false
1,501,83,0,0,974,0,0,0,0,0,false
10,110,68,0,0,974,0,0,0,0,0,false
1,107,20,0,0,974,0,0,0,0,0,false
